unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1584993600,2020-03-23 20:00:00,BTC/USD,6292.8,6464.92,6277.72,6415.71,4741171.73,743.89
1584990000,2020-03-23 19:00:00,BTC/USD,6273.53,6326.85,6254.03,6292.8,2270438.78,360.94
1584986400,2020-03-23 18:00:00,BTC/USD,6294.6,6338.68,6243.94,6273.53,4074082.77,647.04
1584982800,2020-03-23 17:00:00,BTC/USD,6400.0,6406.0,6277.14,6294.6,5760786.53,910.16
1584979200,2020-03-23 16:00:00,BTC/USD,6233.34,6406.0,6233.34,6400.0,6942445.38,1100.38
1584975600,2020-03-23 15:00:00,BTC/USD,6231.58,6273.96,6165.0,6233.34,4415506.78,709.82
1584972000,2020-03-23 14:00:00,BTC/USD,6300.3,6338.62,6204.32,6231.58,7829541.99,1249.73
1584968400,2020-03-23 13:00:00,BTC/USD,6335.2,6629.79,6154.72,6300.3,20053425.87,3147.87
1584964800,2020-03-23 12:00:00,BTC/USD,5859.72,6395.49,5859.72,6335.2,16345597.78,2629.34
1584961200,2020-03-23 11:00:00,BTC/USD,5883.89,5949.35,5831.37,5859.72,3357352.12,569.9
1584957600,2020-03-23 10:00:00,BTC/USD,5809.06,5888.0,5799.09,5883.89,2922639.99,499.75
1584954000,2020-03-23 09:00:00,BTC/USD,5781.1,5849.64,5748.05,5809.06,3473757.28,599.4
1584950400,2020-03-23 08:00:00,BTC/USD,5863.11,5901.72,5773.74,5781.1,4120465.0,706.08
1584946800,2020-03-23 07:00:00,BTC/USD,5922.75,5930.87,5852.39,5863.11,2173662.67,368.88
1584943200,2020-03-23 06:00:00,BTC/USD,5886.56,5945.0,5877.6,5922.75,1702538.4,287.75
1584939600,2020-03-23 05:00:00,BTC/USD,5909.01,5937.22,5866.44,5886.56,646237.49,109.59
1584936000,2020-03-23 04:00:00,BTC/USD,5964.59,5995.0,5880.53,5909.01,1638816.37,276.37
1584932400,2020-03-23 03:00:00,BTC/USD,5907.99,5995.44,5886.06,5964.59,1843415.04,310.16
1584928800,2020-03-23 02:00:00,BTC/USD,5877.12,5910.0,5834.04,5907.99,833137.54,142.07
1584925200,2020-03-23 01:00:00,BTC/USD,5907.87,5937.22,5845.81,5877.12,1155745.74,196.24
1584921600,2020-03-23 00:00:00,BTC/USD,5813.15,5944.34,5686.34,5907.87,4286902.44,734.6
1584918000,2020-03-22 23:00:00,BTC/USD,5867.87,5908.81,5705.0,5813.15,7468144.32,1284.25
1584914400,2020-03-22 22:00:00,BTC/USD,6068.04,6068.04,5845.37,5867.87,8727066.47,1470.41
1584910800,2020-03-22 21:00:00,BTC/USD,5943.96,6147.34,5931.64,6068.04,3049261.24,504.7
1584907200,2020-03-22 20:00:00,BTC/USD,5927.76,5958.6,5786.93,5943.96,4270206.64,728.53
1584903600,2020-03-22 19:00:00,BTC/USD,5998.54,6004.58,5903.91,5927.76,2014697.97,338.62
1584900000,2020-03-22 18:00:00,BTC/USD,6022.69,6039.89,5866.44,5998.54,3735858.0,625.66
1584896400,2020-03-22 17:00:00,BTC/USD,6059.25,6090.93,5975.02,6022.69,3149749.93,523.88
1584892800,2020-03-22 16:00:00,BTC/USD,6087.29,6150.0,6020.0,6059.25,1757745.02,289.31
1584889200,2020-03-22 15:00:00,BTC/USD,6072.85,6109.57,5958.62,6087.29,3353380.46,557.39
1584885600,2020-03-22 14:00:00,BTC/USD,6077.02,6086.33,5992.0,6072.85,1719365.24,284.81
1584882000,2020-03-22 13:00:00,BTC/USD,6016.08,6147.0,5973.07,6077.02,2837921.54,467.54
1584878400,2020-03-22 12:00:00,BTC/USD,6151.08,6151.08,5930.1,6016.08,7320332.14,1214.22
1584874800,2020-03-22 11:00:00,BTC/USD,6269.68,6282.16,6132.62,6151.08,2267518.86,365.7
1584871200,2020-03-22 10:00:00,BTC/USD,6316.68,6317.24,6176.95,6269.68,1506295.93,240.99
1584867600,2020-03-22 09:00:00,BTC/USD,6259.84,6326.85,6215.08,6316.68,747502.15,118.77
1584864000,2020-03-22 08:00:00,BTC/USD,6310.15,6325.28,6214.06,6259.84,1572416.43,250.72
1584860400,2020-03-22 07:00:00,BTC/USD,6314.6,6342.05,6275.91,6310.15,632409.92,100.19
1584856800,2020-03-22 06:00:00,BTC/USD,6365.21,6419.0,6296.57,6314.6,1600774.26,251.54
1584853200,2020-03-22 05:00:00,BTC/USD,6302.39,6395.66,6302.39,6365.21,1028475.87,161.62
1584849600,2020-03-22 04:00:00,BTC/USD,6355.29,6387.85,6291.22,6302.39,957368.02,150.97
1584846000,2020-03-22 03:00:00,BTC/USD,6278.8,6368.97,6254.52,6355.29,1269959.14,200.83
1584842400,2020-03-22 02:00:00,BTC/USD,6259.6,6340.12,6259.6,6278.8,1408432.5,223.79
1584838800,2020-03-22 01:00:00,BTC/USD,6198.86,6319.27,6176.03,6259.6,2129944.48,340.71
1584835200,2020-03-22 00:00:00,BTC/USD,6187.78,6206.71,6112.27,6198.86,728957.62,118.24
1584831600,2020-03-21 23:00:00,BTC/USD,6159.91,6221.51,6147.34,6187.78,858060.36,138.91
1584828000,2020-03-21 22:00:00,BTC/USD,6180.92,6242.83,6088.65,6159.91,2695983.97,437.27
1584824400,2020-03-21 21:00:00,BTC/USD,6328.48,6461.91,6117.93,6180.92,5523095.93,876.96
1584820800,2020-03-21 20:00:00,BTC/USD,6227.85,6374.21,6184.32,6328.48,1961010.91,310.86
1584817200,2020-03-21 19:00:00,BTC/USD,6214.26,6254.01,6197.78,6227.85,910052.14,146.01
1584813600,2020-03-21 18:00:00,BTC/USD,6081.05,6228.98,6064.54,6214.26,2008976.99,326.04
1584810000,2020-03-21 17:00:00,BTC/USD,6142.66,6176.9,6050.4,6081.05,1136619.86,186.38
1584806400,2020-03-21 16:00:00,BTC/USD,6220.0,6261.21,6119.24,6142.66,1705727.89,276.1
1584802800,2020-03-21 15:00:00,BTC/USD,6180.81,6243.94,6150.01,6220.0,1159706.48,187.04
1584799200,2020-03-21 14:00:00,BTC/USD,6158.19,6227.97,6117.93,6180.81,1008094.47,163.49
1584795600,2020-03-21 13:00:00,BTC/USD,6144.22,6273.96,6132.91,6158.19,2547339.95,410.64
1584792000,2020-03-21 12:00:00,BTC/USD,6110.32,6214.06,6093.51,6144.22,3163532.67,512.95
1584788400,2020-03-21 11:00:00,BTC/USD,5972.07,6117.93,5866.44,6110.32,3568767.5,595.14
1584784800,2020-03-21 10:00:00,BTC/USD,5987.25,6037.75,5951.48,5972.07,2893845.25,482.6
1584781200,2020-03-21 09:00:00,BTC/USD,6112.21,6131.8,5880.68,5987.25,7494015.47,1245.37
1584777600,2020-03-21 08:00:00,BTC/USD,6157.92,6162.1,6034.01,6112.21,6169554.68,1010.81
1584774000,2020-03-21 07:00:00,BTC/USD,6234.0,6234.0,6095.95,6157.92,6135267.62,996.93
1584770400,2020-03-21 06:00:00,BTC/USD,6112.89,6236.45,6044.99,6234.0,3902702.57,636.75
1584766800,2020-03-21 05:00:00,BTC/USD,6178.56,6217.98,6088.65,6112.89,3869659.31,631.2
1584763200,2020-03-21 04:00:00,BTC/USD,6255.05,6319.27,6142.27,6178.56,1762934.54,282.96
1584759600,2020-03-21 03:00:00,BTC/USD,6279.22,6284.77,6158.63,6255.05,1885894.07,303.3
1584756000,2020-03-21 02:00:00,BTC/USD,6281.49,6380.19,6234.25,6279.22,4561403.38,722.69
1584752400,2020-03-21 01:00:00,BTC/USD,6144.62,6292.23,6130.97,6281.49,2519405.29,403.52
1584748800,2020-03-21 00:00:00,BTC/USD,6210.14,6227.31,6062.65,6144.62,3142238.16,512.82
1584745200,2020-03-20 23:00:00,BTC/USD,6162.11,6236.45,6081.35,6210.14,3192342.01,518.19
1584741600,2020-03-20 22:00:00,BTC/USD,6221.51,6357.63,6059.51,6162.11,7340855.36,1182.83
1584738000,2020-03-20 21:00:00,BTC/USD,5967.05,6251.43,5923.0,6221.51,7905743.22,1305.87
1584734400,2020-03-20 20:00:00,BTC/USD,6190.0,6195.58,5670.0,5967.05,19386375.52,3270.02
1584730800,2020-03-20 19:00:00,BTC/USD,6191.74,6298.53,6176.9,6190.0,3320675.28,531.99
1584727200,2020-03-20 18:00:00,BTC/USD,6422.12,6435.49,6162.7,6191.74,7822130.07,1247.12
1584723600,2020-03-20 17:00:00,BTC/USD,6454.62,6480.44,6349.66,6422.12,2998091.11,467.15
1584720000,2020-03-20 16:00:00,BTC/USD,6626.39,6677.68,6335.0,6454.62,11773974.66,1826.31
1584716400,2020-03-20 15:00:00,BTC/USD,6629.32,6663.9,6558.63,6626.39,5632720.24,852.97
1584712800,2020-03-20 14:00:00,BTC/USD,6570.01,6727.82,6550.01,6629.32,10340124.0,1554.05
1584709200,2020-03-20 13:00:00,BTC/USD,6632.56,6632.56,6444.0,6570.01,10341745.52,1582.41
1584705600,2020-03-20 12:00:00,BTC/USD,6685.05,6706.19,6550.77,6632.56,6961174.31,1050.9
1584702000,2020-03-20 11:00:00,BTC/USD,6856.04,6914.01,6527.24,6685.05,16239705.96,2423.03
1584698400,2020-03-20 10:00:00,BTC/USD,6773.99,7139.0,6680.96,6856.04,19090563.3,2799.01
1584694800,2020-03-20 09:00:00,BTC/USD,6616.37,6782.6,6582.27,6773.99,12865987.04,1928.77
1584691200,2020-03-20 08:00:00,BTC/USD,6329.25,6749.45,6325.36,6616.37,24893994.05,3785.44
1584687600,2020-03-20 07:00:00,BTC/USD,6251.41,6364.91,6222.54,6329.25,4493769.81,713.38
1584684000,2020-03-20 06:00:00,BTC/USD,6225.81,6260.52,6189.05,6251.41,2750173.27,442.07
1584680400,2020-03-20 05:00:00,BTC/USD,6197.53,6296.57,6193.1,6225.81,1753114.07,280.7
1584676800,2020-03-20 04:00:00,BTC/USD,6164.02,6228.98,6123.25,6197.53,2679852.78,434.33
1584673200,2020-03-20 03:00:00,BTC/USD,6161.41,6177.82,6120.68,6164.02,1740184.36,283.03
1584669600,2020-03-20 02:00:00,BTC/USD,6178.79,6213.9,6147.34,6161.41,2067104.35,334.5
1584666000,2020-03-20 01:00:00,BTC/USD,6230.93,6246.17,6059.51,6178.79,4135227.06,672.04
1584662400,2020-03-20 00:00:00,BTC/USD,6181.18,6289.03,6181.18,6230.93,3713973.93,596.39
1584658800,2020-03-19 23:00:00,BTC/USD,6308.89,6333.86,6154.72,6181.18,5522439.93,888.31
1584655200,2020-03-19 22:00:00,BTC/USD,6260.65,6433.98,6243.94,6308.89,7447313.05,1173.96
1584651600,2020-03-19 21:00:00,BTC/USD,6258.93,6281.51,6206.61,6260.65,2506823.0,401.47
1584648000,2020-03-19 20:00:00,BTC/USD,6242.54,6258.93,6175.31,6258.93,2854402.19,459.25
1584644400,2020-03-19 19:00:00,BTC/USD,6165.0,6258.95,6100.0,6242.54,8067236.18,1303.28
1584640800,2020-03-19 18:00:00,BTC/USD,6349.65,6364.64,6141.73,6165.0,9903208.83,1586.99
1584637200,2020-03-19 17:00:00,BTC/USD,6204.93,6400.0,6176.9,6349.65,12858702.98,2047.94
1584633600,2020-03-19 16:00:00,BTC/USD,5921.13,6382.02,5838.37,6204.93,21135167.94,3457.5
1584630000,2020-03-19 15:00:00,BTC/USD,5850.18,5958.62,5840.1,5921.13,11970400.65,2022.28
1584626400,2020-03-19 14:00:00,BTC/USD,5872.68,5917.72,5782.74,5850.18,4198473.86,717.78
1584622800,2020-03-19 13:00:00,BTC/USD,5887.0,5920.0,5741.16,5872.68,8971589.8,1533.8
1584619200,2020-03-19 12:00:00,BTC/USD,5646.5,5887.0,5633.39,5887.0,11077887.06,1915.36
1584615600,2020-03-19 11:00:00,BTC/USD,5594.76,5659.17,5571.58,5646.5,2397487.01,426.64
1584612000,2020-03-19 10:00:00,BTC/USD,5616.37,5683.86,5566.97,5594.76,5816522.43,1035.4
1584608400,2020-03-19 09:00:00,BTC/USD,5432.64,5618.55,5414.47,5616.37,5810414.92,1050.79
1584604800,2020-03-19 08:00:00,BTC/USD,5438.06,5480.0,5400.53,5432.64,8019532.02,1470.48
1584601200,2020-03-19 07:00:00,BTC/USD,5392.83,5455.9,5379.0,5438.06,2684762.72,494.66
1584597600,2020-03-19 06:00:00,BTC/USD,5393.45,5424.81,5373.39,5392.83,1217731.62,225.43
1584594000,2020-03-19 05:00:00,BTC/USD,5309.12,5395.0,5304.06,5393.45,1969904.24,368.9
1584590400,2020-03-19 04:00:00,BTC/USD,5303.3,5336.15,5297.89,5309.12,1352517.56,254.6
1584586800,2020-03-19 03:00:00,BTC/USD,5304.51,5345.82,5266.38,5303.3,1713826.84,322.52
1584583200,2020-03-19 02:00:00,BTC/USD,5367.99,5381.25,5275.89,5304.51,2847632.67,534.21
1584579600,2020-03-19 01:00:00,BTC/USD,5366.09,5413.53,5360.0,5367.99,2029594.79,376.76
1584576000,2020-03-19 00:00:00,BTC/USD,5406.92,5475.0,5345.0,5366.09,3879946.26,715.44
1584572400,2020-03-18 23:00:00,BTC/USD,5361.81,5421.77,5345.6,5406.92,1918064.08,356.39
1584568800,2020-03-18 22:00:00,BTC/USD,5371.18,5439.8,5278.9,5361.81,4845228.32,903.47
1584565200,2020-03-18 21:00:00,BTC/USD,5334.34,5407.01,5334.34,5371.18,1731680.9,322.2
1584561600,2020-03-18 20:00:00,BTC/USD,5349.18,5415.0,5329.76,5334.34,3534337.36,657.71
1584558000,2020-03-18 19:00:00,BTC/USD,5340.16,5370.0,5310.62,5349.18,4466096.87,836.19
1584554400,2020-03-18 18:00:00,BTC/USD,5232.66,5342.83,5217.94,5340.16,7179208.39,1360.31
1584550800,2020-03-18 17:00:00,BTC/USD,5207.15,5273.11,5006.87,5232.66,8247564.51,1592.39
1584547200,2020-03-18 16:00:00,BTC/USD,5348.0,5369.85,5166.9,5207.15,6664296.68,1269.83
1584543600,2020-03-18 15:00:00,BTC/USD,5324.78,5392.93,5240.01,5348.0,5588392.44,1055.67
1584540000,2020-03-18 14:00:00,BTC/USD,5368.78,5427.77,5296.29,5324.78,9492174.58,1769.12
1584536400,2020-03-18 13:00:00,BTC/USD,5131.4,5411.74,5025.0,5368.78,13385238.02,2571.02
1584532800,2020-03-18 12:00:00,BTC/USD,5163.53,5167.93,5084.26,5131.4,5963644.72,1165.04
1584529200,2020-03-18 11:00:00,BTC/USD,5101.23,5176.95,5091.1,5163.53,3860338.32,751.94
1584525600,2020-03-18 10:00:00,BTC/USD,5151.0,5173.9,5016.0,5101.23,7535309.25,1478.33
1584522000,2020-03-18 09:00:00,BTC/USD,5189.72,5265.13,5122.48,5151.0,4253144.06,818.91
1584518400,2020-03-18 08:00:00,BTC/USD,5164.7,5199.71,5088.1,5189.72,4687336.3,909.93
1584514800,2020-03-18 07:00:00,BTC/USD,5273.99,5281.02,5122.48,5164.7,5219192.74,1006.68
1584511200,2020-03-18 06:00:00,BTC/USD,5288.14,5304.82,5200.0,5273.99,3633448.38,692.1
1584507600,2020-03-18 05:00:00,BTC/USD,5434.03,5444.44,5265.13,5288.14,2888815.46,540.98
1584504000,2020-03-18 04:00:00,BTC/USD,5410.73,5452.43,5383.7,5434.03,1459711.78,269.49
1584500400,2020-03-18 03:00:00,BTC/USD,5386.35,5426.71,5379.07,5410.73,1641066.83,303.72
1584496800,2020-03-18 02:00:00,BTC/USD,5381.01,5400.0,5333.57,5386.35,2182681.28,406.8
1584493200,2020-03-18 01:00:00,BTC/USD,5374.77,5404.0,5350.74,5381.01,2469026.54,458.83
1584489600,2020-03-18 00:00:00,BTC/USD,5324.99,5446.7,5291.48,5374.77,5705267.76,1062.2
1584486000,2020-03-17 23:00:00,BTC/USD,5456.36,5465.15,5323.71,5324.99,4465947.28,829.32
1584482400,2020-03-17 22:00:00,BTC/USD,5460.54,5482.28,5396.69,5456.36,1735489.8,319.01
1584478800,2020-03-17 21:00:00,BTC/USD,5463.82,5569.9,5386.47,5460.54,5229016.58,952.86
1584475200,2020-03-17 20:00:00,BTC/USD,5399.09,5490.0,5347.71,5463.82,4367588.82,801.54
1584471600,2020-03-17 19:00:00,BTC/USD,5382.45,5425.0,5331.27,5399.09,3215642.22,598.2
1584468000,2020-03-17 18:00:00,BTC/USD,5379.21,5440.42,5361.27,5382.45,3818052.97,706.83
1584464400,2020-03-17 17:00:00,BTC/USD,5372.94,5417.01,5315.11,5379.21,4520035.31,841.29
1584460800,2020-03-17 16:00:00,BTC/USD,5374.98,5507.16,5333.4,5372.94,5335671.11,985.23
1584457200,2020-03-17 15:00:00,BTC/USD,5251.86,5396.54,5225.0,5374.98,5004658.57,941.88
1584453600,2020-03-17 14:00:00,BTC/USD,5109.76,5260.0,5072.62,5251.86,4021257.47,775.78
1584450000,2020-03-17 13:00:00,BTC/USD,5224.62,5344.6,5096.97,5109.76,5568744.37,1067.45
1584446400,2020-03-17 12:00:00,BTC/USD,5283.82,5374.23,5192.63,5224.62,4952987.57,939.81
1584442800,2020-03-17 11:00:00,BTC/USD,5316.24,5348.42,5242.76,5283.82,3848417.26,726.7
1584439200,2020-03-17 10:00:00,BTC/USD,5252.18,5323.13,5232.77,5316.24,2789779.84,527.89
1584435600,2020-03-17 09:00:00,BTC/USD,5303.98,5339.0,5191.95,5252.18,4751678.49,903.87
1584432000,2020-03-17 08:00:00,BTC/USD,5389.05,5472.09,5278.29,5303.98,5420009.92,1008.88
1584428400,2020-03-17 07:00:00,BTC/USD,5299.65,5444.0,5285.9,5389.05,4231182.57,787.32
1584424800,2020-03-17 06:00:00,BTC/USD,5295.01,5332.77,5244.33,5299.65,1363407.67,257.93
1584421200,2020-03-17 05:00:00,BTC/USD,5284.34,5315.0,5257.33,5295.01,1089265.98,205.81
1584417600,2020-03-17 04:00:00,BTC/USD,5340.66,5348.84,5225.83,5284.34,1340042.16,254.38
1584414000,2020-03-17 03:00:00,BTC/USD,5306.08,5369.98,5250.0,5340.66,2056759.18,386.82
1584410400,2020-03-17 02:00:00,BTC/USD,5205.88,5317.95,5161.0,5306.08,2173290.83,414.26
1584406800,2020-03-17 01:00:00,BTC/USD,5089.0,5422.7,5068.37,5205.88,8677638.73,1654.86
1584403200,2020-03-17 00:00:00,BTC/USD,5033.42,5096.97,4936.0,5089.0,3158229.48,629.92
1584399600,2020-03-16 23:00:00,BTC/USD,4929.05,5071.58,4909.34,5033.42,1639224.37,326.79
1584396000,2020-03-16 22:00:00,BTC/USD,4974.71,5054.94,4862.32,4929.05,5181781.63,1049.8
1584392400,2020-03-16 21:00:00,BTC/USD,4905.0,4999.0,4863.39,4974.71,1886982.81,382.51
1584388800,2020-03-16 20:00:00,BTC/USD,4953.49,5046.31,4830.0,4905.0,5490900.25,1116.75
1584385200,2020-03-16 19:00:00,BTC/USD,5116.72,5146.18,4841.32,4953.49,11851155.7,2372.46
1584381600,2020-03-16 18:00:00,BTC/USD,5074.87,5161.0,5031.2,5116.72,3614384.81,710.5
1584378000,2020-03-16 17:00:00,BTC/USD,5024.54,5096.97,4998.77,5074.87,3477121.88,688.76
1584374400,2020-03-16 16:00:00,BTC/USD,5152.46,5199.8,4964.57,5024.54,9486195.52,1883.25
1584370800,2020-03-16 15:00:00,BTC/USD,4938.26,5173.9,4923.97,5152.46,12068372.03,2382.93
1584367200,2020-03-16 14:00:00,BTC/USD,4847.08,5109.71,4764.76,4938.26,12545871.72,2533.16
1584363600,2020-03-16 13:00:00,BTC/USD,4784.85,4908.05,4500.66,4847.08,13020399.9,2781.25
1584360000,2020-03-16 12:00:00,BTC/USD,4579.44,4949.06,4549.06,4784.85,11010653.04,2322.35
1584356400,2020-03-16 11:00:00,BTC/USD,4449.99,4613.59,4435.89,4579.44,8140133.99,1786.32
1584352800,2020-03-16 10:00:00,BTC/USD,4811.47,4819.1,4440.0,4449.99,21716834.3,4739.1
1584349200,2020-03-16 09:00:00,BTC/USD,4893.59,4893.59,4797.8,4811.47,6229057.81,1282.86
1584345600,2020-03-16 08:00:00,BTC/USD,4780.12,4943.17,4776.59,4893.59,8144908.54,1675.36
1584342000,2020-03-16 07:00:00,BTC/USD,5016.47,5020.87,4780.12,4780.12,12532043.4,2563.53
1584338400,2020-03-16 06:00:00,BTC/USD,5162.44,5162.44,4900.0,5016.47,7598753.18,1516.4
1584334800,2020-03-16 05:00:00,BTC/USD,5235.73,5271.74,5135.25,5162.44,5437806.91,1050.9
1584331200,2020-03-16 04:00:00,BTC/USD,5263.56,5292.95,5221.99,5235.73,1186297.65,225.78
1584327600,2020-03-16 03:00:00,BTC/USD,5334.2,5334.2,5240.57,5263.56,1323715.95,250.7
1584324000,2020-03-16 02:00:00,BTC/USD,5292.08,5347.01,5276.03,5334.2,767815.09,144.56
1584320400,2020-03-16 01:00:00,BTC/USD,5235.86,5293.32,5209.86,5292.08,1240055.42,235.84
1584316800,2020-03-16 00:00:00,BTC/USD,5343.64,5353.04,5181.07,5235.86,4628646.63,883.6
1584313200,2020-03-15 23:00:00,BTC/USD,5353.65,5439.42,5311.43,5343.64,2268540.78,422.46
1584309600,2020-03-15 22:00:00,BTC/USD,5942.09,5942.09,5280.0,5353.65,15434515.32,2785.37
1584306000,2020-03-15 21:00:00,BTC/USD,5178.97,5965.77,5178.97,5942.09,18424944.52,3288.33
1584302400,2020-03-15 20:00:00,BTC/USD,5311.32,5324.6,5173.0,5178.97,4415010.4,842.36
1584298800,2020-03-15 19:00:00,BTC/USD,5296.9,5380.01,5285.2,5311.32,6769432.69,1264.49
1584295200,2020-03-15 18:00:00,BTC/USD,5283.52,5325.74,5266.22,5296.9,2351857.32,443.41
1584291600,2020-03-15 17:00:00,BTC/USD,5285.62,5382.94,5278.38,5283.52,2102905.46,394.26
1584288000,2020-03-15 16:00:00,BTC/USD,5310.33,5336.97,5250.9,5285.62,1982958.54,375.15
1584284400,2020-03-15 15:00:00,BTC/USD,5303.19,5352.74,5285.2,5310.33,1584138.36,297.71
1584280800,2020-03-15 14:00:00,BTC/USD,5327.36,5353.85,5240.0,5303.19,2396534.08,453.19
1584277200,2020-03-15 13:00:00,BTC/USD,5301.05,5362.02,5295.5,5327.36,1278892.21,239.85
1584273600,2020-03-15 12:00:00,BTC/USD,5431.4,5585.11,5266.32,5301.05,8632243.9,1600.24
1584270000,2020-03-15 11:00:00,BTC/USD,5437.07,5462.91,5394.06,5431.4,1461385.45,269.31
1584266400,2020-03-15 10:00:00,BTC/USD,5244.26,5489.0,5228.08,5437.07,6718571.42,1237.9
1584262800,2020-03-15 09:00:00,BTC/USD,5230.6,5259.91,5205.48,5244.26,547990.97,104.77
1584259200,2020-03-15 08:00:00,BTC/USD,5270.14,5270.14,5215.0,5230.6,1088808.49,207.88
1584255600,2020-03-15 07:00:00,BTC/USD,5289.99,5323.37,5235.79,5270.14,794945.71,150.59
1584252000,2020-03-15 06:00:00,BTC/USD,5245.34,5297.89,5241.84,5289.99,464353.35,87.88
1584248400,2020-03-15 05:00:00,BTC/USD,5257.94,5278.3,5203.44,5245.34,867119.23,165.34
1584244800,2020-03-15 04:00:00,BTC/USD,5168.25,5278.87,5168.25,5257.94,1724021.07,329.88
1584241200,2020-03-15 03:00:00,BTC/USD,5185.72,5209.69,5155.39,5168.25,872959.56,168.23
1584237600,2020-03-15 02:00:00,BTC/USD,5132.71,5215.94,5132.71,5185.72,1054894.61,203.77
1584234000,2020-03-15 01:00:00,BTC/USD,5196.31,5222.2,5125.18,5132.71,1904989.55,368.84
1584230400,2020-03-15 00:00:00,BTC/USD,5169.37,5271.48,5092.34,5196.31,4610298.58,888.11
1584226800,2020-03-14 23:00:00,BTC/USD,5283.74,5283.74,5051.0,5169.37,6641638.99,1291.73
1584223200,2020-03-14 22:00:00,BTC/USD,5296.5,5329.76,5190.98,5283.74,3031796.51,576.55
1584219600,2020-03-14 21:00:00,BTC/USD,5329.11,5352.0,5272.76,5296.5,1936847.91,364.44
1584216000,2020-03-14 20:00:00,BTC/USD,5391.92,5433.04,5288.0,5329.11,4042681.8,754.17
1584212400,2020-03-14 19:00:00,BTC/USD,5455.24,5501.75,5390.14,5391.92,1736342.81,318.3
1584208800,2020-03-14 18:00:00,BTC/USD,5409.65,5511.77,5393.81,5455.24,4801795.77,878.51
1584205200,2020-03-14 17:00:00,BTC/USD,5402.88,5424.18,5355.37,5409.65,2680246.91,497.12
1584201600,2020-03-14 16:00:00,BTC/USD,5320.91,5489.47,5268.0,5402.88,5248019.23,971.96
1584198000,2020-03-14 15:00:00,BTC/USD,5380.89,5433.02,5311.88,5320.91,3008961.56,560.59
1584194400,2020-03-14 14:00:00,BTC/USD,5308.28,5420.0,5297.2,5380.89,3651907.91,681.29
1584190800,2020-03-14 13:00:00,BTC/USD,5451.73,5479.15,5290.0,5308.28,3364965.38,625.77
1584187200,2020-03-14 12:00:00,BTC/USD,5492.27,5493.62,5330.0,5451.73,4306332.24,798.57
1584183600,2020-03-14 11:00:00,BTC/USD,5431.35,5531.63,5388.46,5492.27,2832278.11,517.32
1584180000,2020-03-14 10:00:00,BTC/USD,5261.15,5452.6,5209.69,5431.35,3646139.0,680.63
1584176400,2020-03-14 09:00:00,BTC/USD,5380.92,5393.61,5222.2,5261.15,4133782.5,777.1
1584172800,2020-03-14 08:00:00,BTC/USD,5529.52,5538.04,5291.55,5380.92,4674612.52,869.96
1584169200,2020-03-14 07:00:00,BTC/USD,5455.01,5538.32,5428.0,5529.52,2719386.98,495.82
1584165600,2020-03-14 06:00:00,BTC/USD,5463.87,5504.03,5424.9,5455.01,2396960.39,438.89
1584162000,2020-03-14 05:00:00,BTC/USD,5543.24,5571.58,5453.96,5463.87,1361582.61,247.69
1584158400,2020-03-14 04:00:00,BTC/USD,5605.1,5612.43,5446.06,5543.24,3851571.6,701.04
1584154800,2020-03-14 03:00:00,BTC/USD,5604.35,5663.01,5563.71,5605.1,2222202.43,395.55
1584151200,2020-03-14 02:00:00,BTC/USD,5524.63,5611.82,5437.24,5604.35,2092130.9,379.53
1584147600,2020-03-14 01:00:00,BTC/USD,5491.7,5550.7,5349.09,5524.63,4648457.04,853.68
1584144000,2020-03-14 00:00:00,BTC/USD,5622.74,5635.88,5446.06,5491.7,3843497.82,694.66
1584140400,2020-03-13 23:00:00,BTC/USD,5685.0,5777.63,5505.16,5622.74,6646771.64,1177.42
1584136800,2020-03-13 22:00:00,BTC/USD,5580.96,5686.34,5514.61,5685.0,2143224.14,381.57
1584133200,2020-03-13 21:00:00,BTC/USD,5444.0,5672.72,5426.36,5580.96,3796351.4,682.85
1584129600,2020-03-13 20:00:00,BTC/USD,5453.51,5538.27,5316.99,5444.0,5026826.94,921.55
1584126000,2020-03-13 19:00:00,BTC/USD,5024.81,5588.2,4955.0,5453.51,12862983.41,2468.0
1584122400,2020-03-13 18:00:00,BTC/USD,5217.89,5217.89,4850.01,5024.81,9735032.85,1939.87
1584118800,2020-03-13 17:00:00,BTC/USD,5217.07,5336.15,5128.98,5217.89,4448889.02,852.31
1584115200,2020-03-13 16:00:00,BTC/USD,5250.68,5434.0,5074.03,5217.07,14398495.79,2726.23
1584111600,2020-03-13 15:00:00,BTC/USD,5423.14,5459.7,4975.0,5250.68,17865648.85,3422.26
1584108000,2020-03-13 14:00:00,BTC/USD,5635.53,5859.41,5329.76,5423.14,19992398.88,3520.11
1584104400,2020-03-13 13:00:00,BTC/USD,5620.29,5990.35,5531.64,5635.53,17872137.88,3096.06
1584100800,2020-03-13 12:00:00,BTC/USD,5454.18,5741.16,5426.99,5620.29,13875780.47,2480.22
1584097200,2020-03-13 11:00:00,BTC/USD,5638.07,5654.28,5336.15,5454.18,11095334.91,2014.25
1584093600,2020-03-13 10:00:00,BTC/USD,5842.71,5842.71,5558.23,5638.07,10947546.27,1925.8
1584090000,2020-03-13 09:00:00,BTC/USD,5350.0,5848.0,5338.32,5842.71,9444750.48,1692.26
